cmte_id,cand_id,cand_nm,recipient_nm,disb_amt,disb_dt,recipient_city,recipient_st,recipient_zip,disb_desc,memo_cd,memo_text,form_tp,file_num,tran_id,election_tp
C00580480,"P60006046","Walker, Scott","BMO HARRIS BANK",162.53,13-OCT-16,"MADISON","WI","53703","BANK FEES","","","SB23","1126495","SB23.150564","P2016",
C00580480,"P60006046","Walker, Scott","ASPECT CONSULTING LLC",5002.32,07-OCT-16,"MADISON","WI","53717","COMPLIANCE CONSULTING","","","SB23","1126495","SB23.150542","P2016",
C00580480,"P60006046","Walker, Scott","ASPECT CONSULTING LLC",5000,28-OCT-16,"MADISON","WI","53717","COMPLIANCE CONSULTING","","","SB23","1126495","SB23.150543","P2016",
C00580480,"P60006046","Walker, Scott","PHILLIPS, HUDSON C",1281.37,30-SEP-15,"MADISON","WI","53704","INSPERITY 09/30 PMT: PAYROLL/TAXES & BEN","X","","SB23","1057127","SB23.6727","P2016",
C00580480,"P60006046","Walker, Scott","PREHN, FRED",1286.25,11-AUG-15,"WAUSAU","WI","54403","IN-KIND: CATERING SERVICES","","","SB23","1057127","SB23.7053","P2016",
C00580480,"P60006046","Walker, Scott","PREHN, LINDA",1286.25,11-AUG-15,"WAUSAU","WI","54403","IN-KIND: CATERING SERVICES","","","SB23","1057127","SB23.7051","P2016",
C00580480,"P60006046","Walker, Scott","VAJDICH, DANIEL P",2552.47,15-JUL-15,"MADISON","WI","53704","INSPERITY 07/15 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6816","P2016",
C00580480,"P60006046","Walker, Scott","VAJDICH, DANIEL P",3516.32,31-JUL-15,"MADISON","WI","53704","INSPERITY 07/31 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6817","P2016",
C00580480,"P60006046","Walker, Scott","VAJDICH, DANIEL P",3489.2,13-AUG-15,"MADISON","WI","53704","INSPERITY 08/13 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6818","P2016",
C00580480,"P60006046","Walker, Scott","VAJDICH, DANIEL P",3500.07,28-AUG-15,"MADISON","WI","53704","INSPERITY 08/28 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6819","P2016",
C00580480,"P60006046","Walker, Scott","VAJDICH, DANIEL P",3475.45,14-SEP-15,"MADISON","WI","53704","INSPERITY 09/14 PMT: PAYROLL/TAXES & BEN","X","","SB23","1057127","SB23.6820","P2016",
C00580480,"P60006046","Walker, Scott","VAJDICH, DANIEL P",1601.06,30-SEP-15,"MADISON","WI","53704","INSPERITY 09/30 PMT: PAYROLL/TAXES & BEN","X","","SB23","1057127","SB23.6821","P2016",
C00580480,"P60006046","Walker, Scott","VETTER, SAM",1340.79,24-SEP-15,"MADISON","WI","53704","REIMBURSEMENT: SEE MEMO ENTRIES","","","SB23","1057127","SB23.7026","P2016",
C00580480,"P60006046","Walker, Scott","VETTER, SAMUEL G",1966.53,15-JUL-15,"MADISON","WI","53704","INSPERITY 07/15 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6823","P2016",
C00580480,"P60006046","Walker, Scott","VETTER, SAMUEL G",2172.11,31-JUL-15,"MADISON","WI","53704","INSPERITY 07/31 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6824","P2016",
C00580480,"P60006046","Walker, Scott","ISTREAM FINANCIAL SERVICES",125,05-NOV-15,"BROOKFIELD","WI","53005","BANK FEES","","","SB23","1057130","SB23.140010","P2016",
C00580480,"P60006046","Walker, Scott","ISTREAM FINANCIAL SERVICES",240.17,03-DEC-15,"BROOKFIELD","WI","53005","BANK FEES","","","SB23","1057130","SB23.140011","P2016",
C00580480,"P60006046","Walker, Scott","KIRSHNER, LAUREN E",94.55,15-JUL-15,"MADISON","WI","53704","KIRSCHNER REIMBURSEMENT: TRAVEL: OTHER","X","","SB23","1057130","SB23.139946","P2016",
C00580480,"P60006046","Walker, Scott","KIRSHNER, LAUREN E",94.55,22-JUL-15,"MADISON","WI","53704","KIRSCHNER REIMBURSEMENT: TRAVEL: OTHER","X","","SB23","1057130","SB23.139947","P2016",
C00580480,"P60006046","Walker, Scott","KIRSHNER, LAUREN E",119.3,12-AUG-15,"MADISON","WI","53704","KIRSCHNER REIMBURSEMENT: TRAVEL: OTHER","X","","SB23","1057130","SB23.139951","P2016",
C00580480,"P60006046","Walker, Scott","KIRSHNER, LAUREN E",106.33,17-SEP-15,"MADISON","WI","53704","KIRSCHNER REIMBURSEMENT: TRAVEL: OTHER","X","","SB23","1057130","SB23.139948","P2016",
C00580480,"P60006046","Walker, Scott","KIRSHNER, LAUREN E",4771.11,27-OCT-15,"MADISON","WI","53704","REIMBURSEMENT: SEE MEMO ENTRIES","","","SB23","1057130","SB23.140266","P2016",
C00580480,"P60006046","Walker, Scott","KOHLS",117.11,02-AUG-15,"MENOMONEE FALLS","WI","53051","KUKOWSKI REIMBURSEMENT: TRAVEL: OTHER","X","","SB23","1057130","SB23.139686","P2016",
C00580480,"P60006046","Walker, Scott","KUKOWSKI, KIRSTEN A",3558.53,10-DEC-15,"MADISON","WI","53704","REIMBURSEMENT: SEE MEMO ENTRIES","","","SB23","1057130","SB23.140262","P2016",
C00580480,"P60006046","Walker, Scott","KWIK TRIP",28.2,18-AUG-15,"LA CROSSE","WI","54603","KUKOWSKI REIMBURSEMENT: TRAVEL: FUEL","X","","SB23","1057130","SB23.139688","P2016",
C00580480,"P60006046","Walker, Scott","KWIK TRIP",20.39,23-AUG-15,"LA CROSSE","WI","54603","KUKOWSKI REIMBURSEMENT: TRAVEL: FUEL","X","","SB23","1057130","SB23.139687","P2016",
C00580480,"P60006046","Walker, Scott","LIND WEININGER LLC",6000,24-NOV-15,"MADISON","WI","53717","LEGAL CONSULTING","","","SB23","1057130","SB23.140020","P2016",
C00580480,"P60006046","Walker, Scott","LIND WEININGER LLC",3000,30-DEC-15,"MADISON","WI","53717","LEGAL CONSULTING","","","SB23","1057130","SB23.140019","P2016",
C00580480,"P60006046","Walker, Scott","LINEHAN, DANIEL",3293.58,16-OCT-15,"GREEN BAY","WI","54301","REIMBURSEMENT FOR EVENT CATERING","","","SB23","1057130","SB23.143118","P2016",
C00580480,"P60006046","Walker, Scott","MAGGIANOS",1000,01-SEP-15,"WAUWATOSA","WI","53226","CREDIT CARD PAYMENT: MEETING EXPENSE: ME","X","","SB23","1057130","SB23.139689","P2016",
C00580480,"P60006046","Walker, Scott","MAJIC PRODUCTIONS INC.",630.6,16-OCT-15,"BROOKFIELD","WI","53045","EVENT STAGING EXPENSE","","","SB23","1057130","SB23.129791","",
C00580480,"P60006046","Walker, Scott","BERUBE, KAYLA J",12.97,19-SEP-15,"MADISON","WI","53704","BERUBE REIMBURSEMENT: TRAVEL: OTHER","X","","SB23","1057130","SB23.139925","P2016",
C00580480,"P60006046","Walker, Scott","BERUBE, KAYLA J",14.82,21-SEP-15,"MADISON","WI","53704","BERUBE REIMBURSEMENT: TRAVEL: OTHER","X","","SB23","1057130","SB23.139926","P2016",
C00580480,"P60006046","Walker, Scott","BERUBE, KAYLA J",113.79,27-OCT-15,"MADISON","WI","53704","REIMBURSEMENT: SEE MEMO ENTRIES","","","SB23","1057130","SB23.140110","P2016",
C00580480,"P60006046","Walker, Scott","BK DSI LLC",2000,16-OCT-15,"WAUNAKEE","WI","53597","TECHNICAL SERVICES","","","SB23","1057130","SB23.139967","P2016",
C00580480,"P60006046","Walker, Scott","BMO HARRIS BANK N.A.",375.42,14-OCT-15,"MADISON","WI","53703","BANK FEES","","","SB23","1057130","SB23.139971","P2016",
C00580480,"P60006046","Walker, Scott","BMO HARRIS BANK N.A.",202.97,13-NOV-15,"MADISON","WI","53703","BANK FEES","","","SB23","1057130","SB23.139969","P2016",
C00580480,"P60006046","Walker, Scott","BMO HARRIS BANK N.A.",209.13,11-DEC-15,"MADISON","WI","53703","BANK FEES","","","SB23","1057130","SB23.139970","P2016",
C00580480,"P60006046","Walker, Scott","CHAMPLAIN VALLEY FAIR",35,19-SEP-15,"ESSEX JUNCTION","WI","05453","FADNESS REIMBURSEMENT: TRAVEL: FOOD","X","","SB23","1057130","SB23.139452","P2016",
C00580480,"P60006046","Walker, Scott","CITY TREASURER",23.57,16-OCT-15,"MADISON","WI","53701","UTILITIES","","","SB23","1057130","SB23.139980","P2016",
C00580480,"P60006046","Walker, Scott","WAUKESHA COUNTY EXPO CENTER",10471.17,01-OCT-15,"WAUKESHA","WI","53188","FACILITY RENTAL/CATERING SERVICES","","","SB23","1057130","SB23.129797","",
C00580480,"P60006046","Walker, Scott","ADESYS CONSULTING LLC",2801.03,16-OCT-15,"FITCHBURG","WI","53711","TECHNICAL SERVICES","","","SB23","1057130","SB23.139959","P2016",
C00580480,"P60006046","Walker, Scott","ADESYS CONSULTING LLC",1266,30-DEC-15,"FITCHBURG","WI","53711","TECHNICAL SERVICES","","","SB23","1057130","SB23.139958","P2016",
C00580480,"P60006046","Walker, Scott","WI DEPT OF ADMINISTRATION",134768.18,29-DEC-15,"MADISON","WI","53707","SECURITY SERVICES","","","SB23","1057130","SB23.140093","P2016",
C00580480,"P60006046","Walker, Scott","WI DEPT OF REVENUE",264.53,17-DEC-15,"MADISON","WI","53708","TAXES","","","SB23","1057130","SB23.140094","P2016",
C00580480,"P60006046","Walker, Scott","WI EXECUTIVE RESIDENCE FOUNDATION INC.",234,01-OCT-15,"MADISON","WI","53704","FACILITY RENTAL/CATERING SERVICES","","","SB23","1057130","SB23.140095","P2016",
C00580480,"P60006046","Walker, Scott","WISCONSIN CLUB",103.66,03-NOV-15,"MILWAUKEE","WI","53233","FACILITY RENTAL/CATERING SERVICES","","","SB23","1057130","SB23.140096","P2016",
C00580480,"P60006046","Walker, Scott","WISCONSIN CLUB",3066.65,12-NOV-15,"MILWAUKEE","WI","53233","FACILITY RENTAL/CATERING SERVICES","","","SB23","1057130","SB23.140097","P2016",
C00580480,"P60006046","Walker, Scott","WISCONSIN DEPARTMENT OF REVENUE",4376.49,12-NOV-15,"MILWAUKEE","WI","53293","TAXES","","","SB23","1057130","SB23.140098","P2016",
C00580480,"P60006046","Walker, Scott","WRIGHT DIRECTION CONSULTING",5805,03-NOV-15,"CHESTERFIELD","WI","63006","FUNDRAISING CONSULTING","","","SB23","1057130","SB23.129799","",
C00580480,"P60006046","Walker, Scott","WRIGHT DIRECTION CONSULTING",688.5,03-NOV-15,"CHESTERFIELD","WI","63006","FUNDRAISING CONSULTING","","","SB23","1057130","SB23.140099","P2016",
C00580480,"P60006046","Walker, Scott","MCGINNIS, MIKE",1285,30-DEC-15,"MILWAUKEE","WI","53213","PHOTOGRAPHY SERVICES","","","SB23","1057130","SB23.140128","P2016",
C00580480,"P60006046","Walker, Scott","MG&E",7717.2,27-NOV-15,"MADISON","WI","53701","UTILITIES","","","SB23","1057130","SB23.140024","P2016",
C00580480,"P60006046","Walker, Scott","MSN AIRPORT PARKING",16,31-AUG-15,"MADISON","WI","53704","KUKOWSKI REIMBURSEMENT: TRAVEL: OTHER","X","","SB23","1057130","SB23.139718","P2016",
C00580480,"P60006046","Walker, Scott","NEITZEL, WILL",361.85,01-OCT-15,"MADISON","WI","53704","REIMBURSEMENT: SEE MEMO ENTRIES","","","SB23","1057130","SB23.140117","P2016",
C00580480,"P60006046","Walker, Scott","PARADIES AIRPORT",9.1,17-JUL-15,"MADISON","WI","53704","HALL REIMBURSEMENT: TRAVEL: FOOD","X","","SB23","1057130","SB23.139731","P2016",
C00580480,"P60006046","Walker, Scott","PETERSON, JOSIE",57.02,13-JUL-15,"MADISON","WI","53704","PETERSON REIMBURSEMENT: TRAVEL: OTHER","X","","SB23","1057130","SB23.139935","P2016",
C00580480,"P60006046","Walker, Scott","PETERSON, JOSIE",126.89,17-JUL-15,"MADISON","WI","53704","PETERSON REIMBURSEMENT: TRAVEL: OTHER","X","","SB23","1057130","SB23.139953","P2016",
C00580480,"P60006046","Walker, Scott","PETERSON, JOSIE",138.7,31-JUL-15,"MADISON","WI","53704","PETERSON REIMBURSEMENT: TRAVEL: OTHER","X","","SB23","1057130","SB23.139954","P2016",
C00580480,"P60006046","Walker, Scott","PETERSON, JOSIE",91.97,21-AUG-15,"MADISON","WI","53704","PETERSON REIMBURSEMENT: TRAVEL: OTHER","X","","SB23","1057130","SB23.139945","P2016",
C00580480,"P60006046","Walker, Scott","PETERSON, JOSIE",90.16,28-AUG-15,"MADISON","WI","53704","PETERSON REIMBURSEMENT: TRAVEL: OTHER","X","","SB23","1057130","SB23.139944","P2016",
C00580480,"P60006046","Walker, Scott","PETERSON, JOSIE",907.06,27-OCT-15,"MADISON","WI","53704","REIMBURSEMENT: SEE MEMO ENTRIES","","","SB23","1057130","SB23.140125","P2016",
C00580480,"P60006046","Walker, Scott","MATEJOV, SCOTT",4237.69,31-JUL-15,"MADISON","WI","53704","INSPERITY 07/31 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6635","P2016",
C00580480,"P60006046","Walker, Scott","JACKSON, KRISTIN",4266.09,28-AUG-15,"MADISON","WI","53704","INSPERITY 08/28 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6538","P2016",
C00580480,"P60006046","Walker, Scott","JACKSON, KRISTIN",4241.01,14-SEP-15,"MADISON","WI","53704","INSPERITY 09/14 PMT: PAYROLL/TAXES & BEN","X","","SB23","1057127","SB23.6539","P2016",
C00580480,"P60006046","Walker, Scott","JACKSON, KRISTIN",1983.26,30-SEP-15,"MADISON","WI","53704","INSPERITY 09/30 PMT: PAYROLL/TAXES & BEN","X","","SB23","1057127","SB23.6540","P2016",
C00580480,"P60006046","Walker, Scott","JACOBS, MICHAEL B",745.43,15-JUL-15,"MADISON","WI","53704","INSPERITY 07/15 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6542","P2016",
C00580480,"P60006046","Walker, Scott","JACOBS, MICHAEL B",776.85,31-JUL-15,"MADISON","WI","53704","INSPERITY 07/31 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6543","P2016",
C00580480,"P60006046","Walker, Scott","JACOBS, MICHAEL B",771.53,13-AUG-15,"MADISON","WI","53704","INSPERITY 08/13 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6544","P2016",
C00580480,"P60006046","Walker, Scott","JACOBS, MICHAEL B",776.85,28-AUG-15,"MADISON","WI","53704","INSPERITY 08/28 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6545","P2016",
C00580480,"P60006046","Walker, Scott","JACOBS, MICHAEL B",1079.01,14-SEP-15,"MADISON","WI","53704","INSPERITY 09/14 PMT: PAYROLL/TAXES & BEN","X","","SB23","1057127","SB23.6546","P2016",
C00580480,"P60006046","Walker, Scott","JACOBS, MICHAEL B",499.19,30-SEP-15,"MADISON","WI","53704","INSPERITY 09/30 PMT: PAYROLL/TAXES & BEN","X","","SB23","1057127","SB23.6547","P2016",
C00580480,"P60006046","Walker, Scott","STUDIO GEAR LLC",200.45,28-JUL-15,"MILWAUKEE","WI","53202","DINERS CLUB MASTERCARD 08/19 PMT: EVENT ","X","","SB23","1057127","SB23.5793","P2016",
C00580480,"P60006046","Walker, Scott","KIRSHNER, LAUREN E",5154.68,28-AUG-15,"MADISON","WI","53704","INSPERITY 08/28 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6562","P2016",
C00580480,"P60006046","Walker, Scott","KIRSHNER, LAUREN E",4456.86,14-SEP-15,"MADISON","WI","53704","INSPERITY 09/14 PMT: PAYROLL/TAXES & BEN","X","","SB23","1057127","SB23.6563","P2016",
C00580480,"P60006046","Walker, Scott","KIRSHNER, LAUREN E",2082.01,30-SEP-15,"MADISON","WI","53704","INSPERITY 09/30 PMT: PAYROLL/TAXES & BEN","X","","SB23","1057127","SB23.6564","P2016",
C00580480,"P60006046","Walker, Scott","ADAM, MICHAEL PHILIP",1809.02,30-JUN-15,"MADISON","WI","53704","INSPERITY 06/30 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6245","P2016",
C00580480,"P60006046","Walker, Scott","ADAM, MICHAEL PHILIP",1984.57,15-JUL-15,"MADISON","WI","53704","INSPERITY 07/15 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6246","P2016",
C00580480,"P60006046","Walker, Scott","ADAM, MICHAEL PHILIP",1994.23,31-JUL-15,"MADISON","WI","53704","INSPERITY 07/31 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6247","P2016",
C00580480,"P60006046","Walker, Scott","ADAM, MICHAEL PHILIP",2181.82,13-AUG-15,"MADISON","WI","53704","INSPERITY 08/13 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6248","P2016",
C00580480,"P60006046","Walker, Scott","ADAM, MICHAEL PHILIP",2796.38,28-AUG-15,"MADISON","WI","53704","INSPERITY 08/28 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6249","P2016",
C00580480,"P60006046","Walker, Scott","ADAM, MICHAEL PHILIP",2181.82,14-SEP-15,"MADISON","WI","53704","INSPERITY 09/14 PMT: PAYROLL/TAXES & BEN","X","","SB23","1057127","SB23.6250","P2016",
C00580480,"P60006046","Walker, Scott","ADAM, MICHAEL PHILIP",1031.78,30-SEP-15,"MADISON","WI","53704","INSPERITY 09/30 PMT: PAYROLL/TAXES & BEN","X","","SB23","1057127","SB23.6251","P2016",
C00580480,"P60006046","Walker, Scott","ADESYS CONSULTING LLC",5772.17,19-AUG-15,"FITCHBURG","WI","53711","TECHNICAL SERVICES","","","SB23","1057127","SB23.4136","P2016",
C00580480,"P60006046","Walker, Scott","CONNECTIVIST MEDIA",20000,07-AUG-15,"MILWAUKEE","WI","53202","DIGITAL CONSULTING","","","SB23","1057127","SB23.4570","P2016",
C00580480,"P60006046","Walker, Scott","CONNECTIVIST MEDIA",30913.56,19-AUG-15,"MILWAUKEE","WI","53202","DIGITAL CONSULTING","","","SB23","1057127","SB23.4571","P2016",
C00580480,"P60006046","Walker, Scott","CONNECTIVIST MEDIA",10000,09-SEP-15,"MILWAUKEE","WI","53202","DIGITAL CONSULTING","","","SB23","1057127","SB23.4572","P2016",
C00580480,"P60006046","Walker, Scott","MATEJOV, SCOTT",1652.25,07-AUG-15,"MADISON","WI","53704","REIMBURSEMENT: SEE MEMO ENTRIES","","","SB23","1057127","SB23.6978","P2016",
C00580480,"P60006046","Walker, Scott","MATEJOV, SCOTT",4825.2,13-AUG-15,"MADISON","WI","53704","INSPERITY 08/13 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6636","P2016",
C00580480,"P60006046","Walker, Scott","MATEJOV, SCOTT",4455.8,28-AUG-15,"MADISON","WI","53704","INSPERITY 08/28 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6637","P2016",
C00580480,"P60006046","Walker, Scott","MATEJOV, SCOTT",4242.3,14-SEP-15,"MADISON","WI","53704","INSPERITY 09/14 PMT: PAYROLL/TAXES & BEN","X","","SB23","1057127","SB23.6638","P2016",
C00580480,"P60006046","Walker, Scott","MATEJOV, SCOTT",989.34,24-SEP-15,"MADISON","WI","53704","REIMBURSEMENT: SEE MEMO ENTRIES","","","SB23","1057127","SB23.6979","P2016",
C00580480,"P60006046","Walker, Scott","MATEJOV, SCOTT",1936.63,30-SEP-15,"MADISON","WI","53704","INSPERITY 09/30 PMT: PAYROLL/TAXES & BEN","X","","SB23","1057127","SB23.6639","P2016",
C00580480,"P60006046","Walker, Scott","MCGINNIS, MIKE",515,07-AUG-15,"MILWAUKEE","WI","53213","PHOTOGRAPHY SERVICES","","","SB23","1057127","SB23.6981","P2016",
C00580480,"P60006046","Walker, Scott","MCKEE, KARA",3257.74,15-JUL-15,"MADISON","WI","53704","INSPERITY 07/15 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6652","P2016",
C00580480,"P60006046","Walker, Scott","MCKEE, KARA",3276.96,31-JUL-15,"MADISON","WI","53704","INSPERITY 07/31 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6653","P2016",
C00580480,"P60006046","Walker, Scott","MCKEE, KARA",3933.75,13-AUG-15,"MADISON","WI","53704","INSPERITY 08/13 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6654","P2016",
C00580480,"P60006046","Walker, Scott","MCKEE, KARA",3500.07,28-AUG-15,"MADISON","WI","53704","INSPERITY 08/28 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6655","P2016",
C00580480,"P60006046","Walker, Scott","MCKEE, KARA",3475.45,14-SEP-15,"MADISON","WI","53704","INSPERITY 09/14 PMT: PAYROLL/TAXES & BEN","X","","SB23","1057127","SB23.6656","P2016",
C00580480,"P60006046","Walker, Scott","HAHN, ASHLEY D",2661.72,13-AUG-15,"MADISON","WI","53704","INSPERITY 08/13 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6495","P2016",
C00580480,"P60006046","Walker, Scott","HAHN, ASHLEY D",2680.56,28-AUG-15,"MADISON","WI","53704","INSPERITY 08/28 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6496","P2016",
C00580480,"P60006046","Walker, Scott","HAHN, ASHLEY D",1148.57,09-SEP-15,"MADISON","WI","53704","REIMBURSEMENT: SEE MEMO ENTRIES","","","SB23","1057127","SB23.6953","P2016",
C00580480,"P60006046","Walker, Scott","HAHN, ASHLEY D",2649.72,14-SEP-15,"MADISON","WI","53704","INSPERITY 09/14 PMT: PAYROLL/TAXES & BEN","X","","SB23","1057127","SB23.6497","P2016",
C00580480,"P60006046","Walker, Scott","HAHN, ASHLEY D",1368.41,24-SEP-15,"MADISON","WI","53704","REIMBURSEMENT: SEE MEMO ENTRIES","","","SB23","1057127","SB23.6954","P2016",
C00580480,"P60006046","Walker, Scott","HAHN, ASHLEY D",1225.72,30-SEP-15,"MADISON","WI","53704","INSPERITY 09/30 PMT: PAYROLL/TAXES & BEN","X","","SB23","1057127","SB23.6498","P2016",
C00580480,"P60006046","Walker, Scott","HALL, MATTHEW ANDRESS",8769.41,13-AUG-15,"MADISON","WI","53704","INSPERITY 08/13 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6500","P2016",
C00580480,"P60006046","Walker, Scott","HALL, MATTHEW ANDRESS",8688.29,28-AUG-15,"MADISON","WI","53704","INSPERITY 08/28 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6501","P2016",
C00580480,"P60006046","Walker, Scott","HALL, MATTHEW ANDRESS",8237.28,14-SEP-15,"MADISON","WI","53704","INSPERITY 09/14 PMT: PAYROLL/TAXES & BEN","X","","SB23","1057127","SB23.6502","P2016",
C00580480,"P60006046","Walker, Scott","HALL, MATTHEW ANDRESS",3803.43,30-SEP-15,"MADISON","WI","53704","INSPERITY 09/30 PMT: PAYROLL/TAXES & BEN","X","","SB23","1057127","SB23.6503","P2016",
C00580480,"P60006046","Walker, Scott","SURG EVENTS",5389.31,07-AUG-15,"MILWAUKEE","WI","53202","EVENT STAGING EXPENSE","","","SB23","1057127","SB23.5826","P2016",
C00580480,"P60006046","Walker, Scott","TEX TUBB'S TACO PALACE",205.51,20-AUG-15,"MADISON","WI","53704","DINERS CLUB MASTERCARD 09/08 PMT: MEETIN","X","","SB23","1057127","SB23.5837","P2016",
C00580480,"P60006046","Walker, Scott","PETERSON, JOSEPHINE H",3202.69,15-JUL-15,"MADISON","WI","53704","INSPERITY 07/15 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6715","P2016",
C00580480,"P60006046","Walker, Scott","PETERSON, JOSEPHINE H",3534.22,31-JUL-15,"MADISON","WI","53704","INSPERITY 07/31 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6716","P2016",
C00580480,"P60006046","Walker, Scott","PETERSON, JOSEPHINE H",4171.67,13-AUG-15,"MADISON","WI","53704","INSPERITY 08/13 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6717","P2016",
C00580480,"P60006046","Walker, Scott","PETERSON, JOSEPHINE H",3749.98,28-AUG-15,"MADISON","WI","53704","INSPERITY 08/28 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6718","P2016",
C00580480,"P60006046","Walker, Scott","PETERSON, JOSEPHINE H",3725.71,14-SEP-15,"MADISON","WI","53704","INSPERITY 09/14 PMT: PAYROLL/TAXES & BEN","X","","SB23","1057127","SB23.6719","P2016",
C00580480,"P60006046","Walker, Scott","PETERSON, JOSEPHINE H",1721.98,30-SEP-15,"MADISON","WI","53704","INSPERITY 09/30 PMT: PAYROLL/TAXES & BEN","X","","SB23","1057127","SB23.6720","P2016",
C00580480,"P60006046","Walker, Scott","PETERSON, JOSIE",223.83,24-SEP-15,"MADISON","WI","53704","REIMBURSEMENT: SEE MEMO ENTRIES","","","SB23","1057127","SB23.6997","P2016",
C00580480,"P60006046","Walker, Scott","PFISTER HOTEL",283.72,13-JUL-15,"MILWAUKEE","WI","53202","TRAVEL: LODGING","X","","SB23","1057127","SB23.5499","P2016",
C00580480,"P60006046","Walker, Scott","PFISTER HOTEL",247.72,13-JUL-15,"MILWAUKEE","WI","53202","TRAVEL: LODGING","X","","SB23","1057127","SB23.5500","P2016",
C00580480,"P60006046","Walker, Scott","PFISTER HOTEL",410.47,13-JUL-15,"MILWAUKEE","WI","53202","TRAVEL: LODGING","X","","SB23","1057127","SB23.5501","P2016",
C00580480,"P60006046","Walker, Scott","PHILLIPS, HUDSON C",2533.37,15-JUL-15,"MADISON","WI","53704","INSPERITY 07/15 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6722","P2016",
C00580480,"P60006046","Walker, Scott","PHILLIPS, HUDSON C",2796.58,31-JUL-15,"MADISON","WI","53704","INSPERITY 07/31 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6723","P2016",
C00580480,"P60006046","Walker, Scott","PHILLIPS, HUDSON C",2786.92,13-AUG-15,"MADISON","WI","53704","INSPERITY 08/13 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6724","P2016",
C00580480,"P60006046","Walker, Scott","PHILLIPS, HUDSON C",2784.85,28-AUG-15,"MADISON","WI","53704","INSPERITY 08/28 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6725","P2016",
C00580480,"P60006046","Walker, Scott","PHILLIPS, HUDSON C",2773.17,14-SEP-15,"MADISON","WI","53704","INSPERITY 09/14 PMT: PAYROLL/TAXES & BEN","X","","SB23","1057127","SB23.6726","P2016",
C00580480,"P60006046","Walker, Scott","MULLEN, COURTNEY",1534.98,14-SEP-15,"MADISON","WI","53704","INSPERITY 09/14 PMT: PAYROLL/TAXES & BEN","X","","SB23","1057127","SB23.6671","P2016",
C00580480,"P60006046","Walker, Scott","MULLEN, COURTNEY",732.13,30-SEP-15,"MADISON","WI","53704","INSPERITY 09/30 PMT: PAYROLL/TAXES & BEN","X","","SB23","1057127","SB23.6672","P2016",
C00580480,"P60006046","Walker, Scott","EVENSON, ANDREW J",3243.41,14-SEP-15,"MADISON","WI","53704","INSPERITY 09/14 PMT: PAYROLL/TAXES & BEN","X","","SB23","1057127","SB23.6443","P2016",
C00580480,"P60006046","Walker, Scott","ALONSOZANA, MATTHEW G",1132.77,30-SEP-15,"MADISON","WI","53704","INSPERITY 09/30 PMT: PAYROLL/TAXES & BEN","X","","SB23","1057127","SB23.6267","P2016",
C00580480,"P60006046","Walker, Scott","OTTEN, ELISE",1400.72,30-JUN-15,"MADISON","WI","53704","INSPERITY 06/30 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6708","P2016",
